userID,itemID,rating,timestamp
A18IO3Z644QHN4,0739046500,3.0,1162771200
AEOLOUFTGMIDP,0739046500,3.0,1162598400
A5TI2G0WRE281,0739046500,5.0,1363910400
A36IV4U9RO2MMN,0739046500,5.0,1385337600
A1KP0BRI68RCN,0739046500,5.0,1307059200
ANWU2LZ6505F1,0739046500,5.0,1315872000
A242LZ5ZATH1YX,0739046500,5.0,1242864000
A18R1ZCFD44QIE,0739046500,5.0,1184284800
AMDK4EOCUU4QG,0739046500,5.0,1172016000
A2HI0L2U8GZE29,0739046500,5.0,1195776000
A2VJ5ZUVOQ1OP7,0739046500,4.0,1203465600
A3V5O5G3I1T2NX,0739046500,4.0,1227571200
A2FU2UQ7SJMUTP,0739046500,4.0,1214006400
ADFXJSLJGN6EN,0739046500,4.0,1300060800
A1G8A06VFGVKQW,0739046500,4.0,1375574400
A1SWTBU6CFKJZE,0739046500,1.0,1273622400
A3SCM0AG4YEQUI,0739046500,5.0,1233964800
AWKL0BT04URD3,0739046500,5.0,1361923200
A2AEDS9Y6XAKRO,0739046500,5.0,1392249600
A4PLRDUCRXZN8,0739046500,5.0,1226188800
A3P7WNM0UHV4YQ,0739046500,1.0,1387843200
A370LYTUQLVE0R,0739046500,5.0,1149897600
A9MQDA1JUAFQ,0739046500,5.0,1153785600
A1R6ECWID39KOG,0739046500,3.0,1162598400
AQCZYXRID1IJC,0739046500,5.0,1155859200
A1PT8XCZI2ZMI2,0739046500,4.0,1281916800
ATJ00IGWW7TVJ,0739046500,5.0,1169596800
A2XBWSD05ODF1C,0739046500,4.0,1171324800
A1N82E6YR39BCH,0739046500,5.0,1212019200
A1VAAUZZSCAQKZ,0739046500,4.0,1312502400
A6PC0EIMRWIRD,0739046500,4.0,1280016000
A152DQNUOX56XQ,0739046500,5.0,1362873600
A2N1HT57567HXW,0739046500,5.0,1380672000
AF1HWYCKEWM5M,0739046500,5.0,1173484800
A2KW64WOKIRFPO,0739046500,5.0,1361750400
AUA1ELT1UNKLA,0739046500,3.0,1196640000
A3JE0BZDT8IURG,0739046500,5.0,1186876800
A1WWY1B0ZBQ6H8,0739046500,5.0,1386806400
A8FGOGYPD58Z1,0739046500,4.0,1169078400
A1S2PASXU2T0SE,0739046500,1.0,1383696000
A284YG1L9OCYJY,0739046500,5.0,1371513600
A3FV628ORUK38X,0739046500,2.0,1174867200
A1JD4EK8DZHW18,0739046500,3.0,1260230400
A3TBMAWIIHKHFN,0739046500,4.0,1146268800
A3H685UFVSQHZJ,0739048287,5.0,1300147200
A1MUU721B39VMO,0739048287,5.0,1399507200
A1R8OFZY6CYX7G,0739048287,5.0,1276905600
A15STV0U0MEAS0,073904852X,5.0,1203379200
A38D27IL3OX80M,073904852X,3.0,1334275200
A1X6X1Z48GCSL3,073904852X,5.0,1218585600
AD8BFDKT73IZ0,073904852X,4.0,1378944000
AO9WHJ7RSTAAT,073904852X,5.0,1398124800
A366LHLAFO3UI7,073904852X,5.0,1358121600
A2OT7AEHVZ0AZ0,073904852X,5.0,1210809600
A3HJEIYURK02TK,073904852X,5.0,1349395200
A31PJ0EGI9WQOV,073904852X,3.0,1236643200
A21NPFFEDF5MTC,073904852X,3.0,1381449600
A2KDVYFN4COQZL,073904852X,5.0,1193529600
A3V5O5G3I1T2NX,073904852X,3.0,1236384000
ALO3LWWIUPRY1,073904852X,5.0,1377043200
AT77OYLYCQ3K4,073904852X,3.0,1354665600
A2D9SOUR7DV5IR,073904852X,5.0,1376352000
A8RJRA1R4CRB6,073904852X,1.0,1220918400
A205BI9OEZEY3I,073904852X,5.0,1308096000
A1I4BUO3K2QJ36,073904852X,2.0,1373846400
AY5MNRMUWON7D,073904852X,5.0,1239926400
A3B4S2V6PETKGQ,0739051210,5.0,1331164800
A7L59RE3VA26J,0739051210,5.0,1372636800
A1D77U3B7GC2I0,0739055224,5.0,1377388800
AJARWXBMSCYU1,0739055224,5.0,1342569600
A22MXRAZY34QUF,0739056247,5.0,1401926400
AGHWSGGOCSN9Z,0739057561,5.0,1368489600
A134AXYVRM0E2M,0739057561,5.0,1357948800
A2S1Q1HYXCZX00,0739057561,5.0,1325721600
A2MQ6797SHS46Z,0739057561,5.0,1351296000
AYKE4UUVSF0ZK,0739059068,3.0,1387411200
A396ELNTQDFYPO,0739059114,5.0,1380585600
AAKGTWGAFT1LQ,0739060287,5.0,1260662400
A103AQM2D30NQ,0739060287,5.0,1393113600
A3PMBRLF7SHWKE,0739060287,5.0,1254182400
A22NWNROENRSUO,0739060287,5.0,1327363200
A2GCP7UDK1Q0QW,0739060287,5.0,1370390400
A2YLXM1GQ5G1YB,0739060287,2.0,1290816000
A3GH96EI05BWE8,0739060287,5.0,1249862400
AMB1I202KE75C,0739060287,5.0,1271376000
AJX9F0QMULV59,0739060287,5.0,1283212800
A38QS0YVZCEGEZ,0739060287,4.0,1380844800
A24HZDQ3PN3FVZ,0739060287,5.0,1347062400
AIFULYZ7JS9U9,0739060287,4.0,1265673600
AI3B85ZDWPC21,0739060287,5.0,1243036800
A3HL8HIT9HHJ9C,0739060287,5.0,1240617600
A1SNUDOI0OZ2D6,0739060287,4.0,1280793600
ABOOOGQ0J7JAL,0739060287,5.0,1277164800
A1LMRNLRG0I927,0739060287,5.0,1301875200
A38PJPCA5S791J,0739060287,5.0,1252972800
A2SOJKZQQKUNBZ,0739060287,3.0,1278979200
A1LM8Z258DAXZ,0739060287,5.0,1273708800
A3KNDZXZSCQ5JT,0739060287,5.0,1265155200
AI1BKYFGPGWC2,0739060287,5.0,1243209600
A3UE72PSR56RHV,0739060287,5.0,1239062400
A3RSVUMQ246TJH,0739060287,5.0,1358121600
A31WKRDIJ9V68J,0739060287,5.0,1249344000
A13KZZAR5HPVDF,0739060287,5.0,1358985600
A2K3SULCNHLSQ5,0739060287,5.0,1297987200
A1FYJNFFXME2NU,0739064525,5.0,1268611200
A251GVMLE2DDMK,0739064525,5.0,1262217600
A18J4V9CPMMJKQ,0739064525,3.0,1331942400
A3LRVWYQTZPULJ,0739064525,4.0,1265587200
A3811LNTC4HFO,0739064525,5.0,1344729600
A19OOIXU7I2DVJ,0739064525,5.0,1326412800
A3QTFLU2ZWH7WS,0739069713,5.0,1330819200
A2TW73GUKBDLOS,0739069713,3.0,1383264000
A2VQFGZV1KHGH6,0739069713,4.0,1327017600
A15AP9CVODRXBX,0739069713,5.0,1391558400
A1ZSW64N503VYF,0739069713,5.0,1322179200
A1R4I11E0JPVK,0739069713,5.0,1359331200
A3NVWN887C4W2A,0739069713,5.0,1381708800
A241RJPMBKP8JP,0739075934,5.0,1311033600
A17OQ4GZN2TKDJ,0739075934,3.0,1360540800
A2YB9F0NL8Y2EO,0739075934,5.0,1382313600
A1YBRK0OU2GLV6,0739075934,5.0,1294358400
A34WKS12PJ9DEC,0739075934,5.0,1386806400
A31ZQ4DZQZFVSD,0739075934,5.0,1392249600
A1OFU514X19CUU,0739075934,4.0,1292889600
AM49ALK3ME2P4,0739076744,5.0,1392336000
A2ZY5SP8VM7L8M,0739076744,3.0,1364947200
A4IJBVEONRRPP,0739079883,5.0,1350172800
A19S0PVHO7GF1G,0739079883,5.0,1353110400
A5BMX3TXL6CVQ,0739079883,5.0,1325030400
A2GNRT0PHQEOJO,0739079883,4.0,1343260800
ALUSKIP8IIC1K,0739079883,5.0,1356480000
A3SKQL1PUIJGQZ,0739079883,5.0,1393372800
A1PMQUX4ANU2EI,0739079883,5.0,1383004800
A1ZWYHPFU87O12,0739079883,5.0,1387411200
AQQ70ZN7M326O,0739079883,4.0,1383091200
A1CPGC3XRBVUBY,0739079883,1.0,1391385600
A2UYRHO941OGJQ,0739079883,5.0,1361059200
AEY9R59KIYLA3,0739079883,5.0,1390262400
AZ9S4HD6KTLYN,0739079883,2.0,1363737600
AN175XHIN3P8C,0739079883,4.0,1355097600
A27EDFQC5LDMW,0739079883,5.0,1375574400
A1GD4TZVOS9W0M,0739079883,5.0,1357948800
A1C6QF54Z3ELCY,0739079883,5.0,1387152000
AVDF96SQ0A37M,0739079883,4.0,1362787200
A1DZDG9AT98298,0739079883,4.0,1345852800
A1MH2H50FHBJ9H,0739079883,4.0,1353888000
A3OOWNQR1ZUWUC,0739079883,5.0,1389052800
A1Q8Q9UIJEUK9J,0739079883,4.0,1372291200
A2QZ5DZDHJSRWR,0739079883,5.0,1347494400
A8UH9H7JBHW4O,0739079883,4.0,1346803200
A3QQ1OHF85HY3D,0739079883,5.0,1347580800
A3EY5AS2URS76I,0739079883,5.0,1354579200
A1FOV8SWHR9X51,0739079883,5.0,1360195200
A12FRX3NLOI290,0739079883,5.0,1357603200
A69DHIPWIS8XJ,0739079883,5.0,1355788800
AUW3P50CSA1JL,0739079883,1.0,1354579200
A1GA97LLHLSR42,0739079883,5.0,1325635200
A22EJCW79HS9YC,0739079883,5.0,1390694400
A1YEPO2L3J7Q3Z,0739079883,5.0,1356739200
A3T4S8Z702KYZ0,0739079883,5.0,1354752000
A3NBI7IPRK92AF,0739079883,5.0,1358035200
A39527U6KOTH4O,0739079883,5.0,1366416000
A14Z5I1REZ4G5X,0739079883,5.0,1356480000
A1X9IVHKY7ZDE8,0739079883,5.0,1356912000
A1ZT75NTO7K37L,0739079883,4.0,1356652800
A3W0PTHD219LXE,0739079883,4.0,1398124800
A2I8GWTACDA8LC,0739079883,4.0,1389571200
A2467Q6PX4KSVT,0739079883,5.0,1355356800
A69D8M35YLTI4,0739079883,4.0,1393372800
A12ZKH2BK1VRA,0739079883,5.0,1363910400
AOLT0S9DCNVO0,0739079883,4.0,1386892800
AHKQWQBQKKMBT,0739079883,5.0,1364947200
A168343XKMAH32,0739079883,4.0,1356652800
AZDMGDR9I3NLP,0739079883,5.0,1393200000
A2OGGOIBMK5XRX,0739079883,4.0,1357689600
A3FBSMYWVJPKRC,0739079883,4.0,1355702400
AX6MUW7GX4338,0739079883,4.0,1321401600
A2PC6KJ50P32KE,0739079883,5.0,1356739200
AZKVNHTQR8NX7,0739079883,5.0,1355875200
A3TIUD47WIMUPH,0739079883,5.0,1371427200
A3B10WT5IW57M7,0756028566,5.0,1381968000
A3LC8LHTK1UTYQ,0757931847,5.0,1247097600
A3JWAXXSVMD1TI,0757990894,5.0,1168300800
A1PPT7LIYOPA4I,0757990894,5.0,1282348800
A1ZV0K3T00ZI60,0757990894,5.0,1365206400
A3RLSTK6VT8W21,0757990894,5.0,1274832000
AA5QIWUH7BU14,0757990894,5.0,1111795200
ANV0D1Q0WQAG,0757990894,5.0,1094947200
A3BWUW9UAABR52,0757990894,4.0,1042934400
A2FI24PPX05QSM,0757990894,5.0,1255305600
A18WZ6OWAE1IJU,0757990894,4.0,1044316800
AV8C52E5E91WK,0757990894,5.0,1274227200
A2TTLGX8E9QLDG,0757990894,5.0,1379721600
A133KQ0TAOCJSH,0757990894,4.0,1175040000
A2BZF8HV8H50BO,0767851013,4.0,1163116800
AA7TO02F4P4SH,0767851013,4.0,1257292800
A3P8EU6TY3NQC0,0767851013,5.0,1381104000
A3UE57S8G2G72Y,0767851013,5.0,1305763200
A18BD98SU49UB7,0767851013,5.0,996969600
A12LM2EC4DGKSV,0767851013,4.0,1151193600
A34Z9I3XYZOFYO,0767851013,5.0,1379030400
A11TBIWTK6MI3C,0767851013,5.0,1006646400
A2TILI9QO90E0I,0767851013,5.0,1389139200
A2J5VF7AOW5XUL,0767851013,4.0,1299283200
AOYDBSDB2K7ZB,0767851013,2.0,1383177600
A1PQNXFH9Q2KUJ,0767851013,5.0,1391990400
AKI2YIJV3VHQI,0767851013,5.0,1367193600
A1M8AYAL3L8ACP,0767851013,5.0,1317772800
A28YWCHBN89CJ4,0767851013,5.0,1395705600
A2U5T1XSG1TBHT,0767851013,5.0,1391385600
A3UC6P2UJAG53R,0767851013,5.0,1388102400
A2Z7ONN5O7EDHW,0767851013,5.0,1403568000
A1SOERSS3UD2GF,0767851013,5.0,1200614400
A3JSOLOAC9DTV1,0767851013,5.0,1039824000
A389GZJN3771SB,0767851013,1.0,1039392000
A35PWBK41TF8DB,0767851013,5.0,1395878400
A3GJ5K4X9C2MKS,0767851013,5.0,1355443200
A2CGPBVUN6BMQN,0767851013,5.0,1214956800
ANCOMAI0I7LVG,0767851013,3.0,1376611200
A2WEGZKFVQ32WE,0767851013,1.0,1388534400
A2MQW2HRBMELO3,0767851013,5.0,1290729600
A2BFKI3WY4VJV2,0767851013,5.0,1401148800
A34YWKIF1YF16J,0767851013,5.0,1346544000
A2AY6BN6KVN3L4,0767851013,5.0,1356652800
A38V1ZNX1BMD4I,0767851013,5.0,1404432000
A2UMY98SHQWKV3,0767851013,5.0,1035331200
A3ETBXLW240ZA4,0767851013,1.0,1355529600
ARV4JJF7WRKS0,0767851013,5.0,944265600
AVVJR57VD5FGV,0767851013,4.0,1357603200
AB4F6UHL20U95,0767851013,5.0,1386633600
A3VLBN8OLCYEV,0767851013,5.0,996883200
A289X28PYTGJ5F,0767851013,2.0,1184112000
AX2E8VE75XJRP,0767851013,5.0,1302652800
A3NXZB1Z10N1JR,0767851013,5.0,1222732800
A2A9KKMRN7WBWH,0767851013,1.0,1364860800
A7JMNKJ37G5PI,0767851013,5.0,1400025600
A1TI4GX9INVFYS,0767851013,5.0,964051200
A25EB9OUST62SQ,0767851013,5.0,1242259200
A3IAUMZP84FDU7,0767851013,1.0,1118793600
A1GPG7JIJPDCAJ,0767851013,5.0,1173571200
A2EZ83DRDKGA64,0767851013,5.0,1223683200
A2661YUX2T0PSQ,0767851013,5.0,957225600
A3KVIWBBTFYV50,0767851013,5.0,1372636800
A1O2DE53N4PE35,0767851013,5.0,1391904000
A3L6CNXEW2PQZC,0767851013,5.0,1379030400
AS9GWVMFHBH2P,0767851013,5.0,1268006400
A2BX4L9O6ZCCCV,0767851013,5.0,1396224000
APSKS9WQGPS5P,0767851013,1.0,1390953600
A358XP3X4U0X45,0767851013,2.0,1130976000
A2F59UPZ76CJW9,0767851013,5.0,1193616000
A2ECZYR6NWN5V,0767851013,5.0,1178236800
A34DOYJ01ACWNH,0767851013,5.0,1207353600
A2LVM41VNTR8ZQ,0767851013,2.0,1345507200
A2LLWO2030A41A,0767851013,5.0,1281657600
A2U2BAK0ESMC64,0767851013,5.0,1018137600
AF81U05JNRPGN,0767851013,5.0,1263254400
A2E3AIOECSUY99,0767851013,5.0,1353974400
A33IBAITBKQUSL,0767851013,5.0,1403308800
A2HPIZ11ZUTIBI,0767851013,5.0,1121644800
A2G6AQ3H8X1B4B,0767851013,5.0,1364515200
A2FAB1KV9BSPLC,0767851013,4.0,1357689600
A2PBV1899CX3TE,0767851013,4.0,1215907200
AG9VLEDXLTI85,0767851013,3.0,1204156800
A3K8POFWCQI2GS,0767851013,4.0,1353628800
A2XXOXMP6X10HR,0767851013,5.0,1008806400
A3HCOXKLJKJ41N,0767851013,5.0,1356912000
A2EG1YZMW4MSQZ,0767851013,5.0,1383264000
A38SK5ZYT3ET1Z,0767851013,5.0,1385856000
A3UF6P68QAE5J1,0767851013,5.0,1355270400
AGKFYAPLL59FR,0767851013,1.0,1394323200
A372R6X0W15Y2Z,0767851013,5.0,1081728000
A2702LWPDXQNF3,0767851013,5.0,1390262400
A29BVXGCFKMIZE,0767851013,5.0,1320105600
A1KG1A94ESEB4D,0767851013,5.0,1389484800
A266TORT5VENQ7,0767851013,5.0,1199232000
AWODZH6IF7MNE,0767851013,5.0,1270598400
A17XR5ENAYLHFL,0767851013,5.0,1389225600
A137LCHXWZS0V6,0767851013,5.0,1085443200
AFC3FHWHAJKR4,0767851013,5.0,1402358400
A1HNCT1QRSJHX4,0767851013,5.0,1389916800
A39CX0EE4BZCZC,0767851013,5.0,1189296000
A3Q1FVRV0CRYTH,0767851013,5.0,1166486400
A1F04H6VU8V4X1,0767851013,5.0,1389657600
AQZCCFIJYJWJV,0767851013,5.0,953596800
A129IFEOFMZME5,0767851013,3.0,996537600
A190I79VVCTMJR,0767851013,4.0,1383004800
A3R2YB0WTTB0IJ,0767851013,4.0,1175817600
A1H1ZAZSTPSM95,0767851013,5.0,1357516800
A324A25PC1DFMF,0767851013,4.0,1209945600
AOJF7RB0SSN80,0767851013,5.0,1386547200
AE12AEJFCOGGY,0767851013,4.0,960422400
A1KXVMAVP96K9F,0767851013,5.0,1026777600
A37CZHTCWS6XKT,0767851013,5.0,1232841600
A1PF4PX5AQZ2MN,0767851013,4.0,1092528000
A1NHR100Z67VTH,0767851013,2.0,1358467200
A15KOXRRNH6S4L,0767851013,1.0,1358467200
A23GFTVIETX7DS,0767851013,4.0,1045612800
AOYTQFRLD8VLP,0767851013,5.0,1011830400
A3065QSAZ3XXIG,0767851013,5.0,1388793600
A3RUROXU78LIIS,0767851013,5.0,1393632000
AQMISEOLEAMGI,0767851013,4.0,1210550400
A391NNYQTA37DT,0767851013,5.0,1356739200
A2QB6Q9KD1U75A,0767851013,5.0,1142467200
A1RJKMGPOK6FPQ,0767851013,5.0,1379030400
A3L577V8TY26GN,0767851013,5.0,1315526400
AVCRD98TH48RN,0767851013,5.0,1069977600
AW4MT9WP95TVD,0767851013,5.0,1100563200
A3FCB5E63LUR6F,0767851013,5.0,1357516800
A1CUQT847I9NHB,0767851013,5.0,1363996800
A1AKXBHFTV8IHE,0767851013,5.0,1171670400
A30D34QNNVQ47K,0767851013,5.0,1382140800
ADS5APY1NKTL4,0767851013,5.0,1188432000
A1E6JS6C205VZD,0767851013,4.0,1389398400
A29Q5Z9R5XWRH5,0767851013,5.0,1360800000
AQ6INKE9JHWK5,0767851013,5.0,1350345600
A2K07WT3GJA8BY,0767851013,5.0,1034899200
A34GZPHWYPSY2T,0767851013,3.0,1402704000
A29TKSIWA3JKF3,0767851013,2.0,1388534400
A35SBVLZPOOGWE,0767851013,5.0,1127952000
A313VOS25H6G2F,0767851013,5.0,1356220800
APXZGOO4AJOZL,0767851013,5.0,1389484800
A3FHSLWEMH7JD8,0767851013,2.0,1008633600
A109VMUOILDBA7,0767851013,5.0,958780800
A229EALPW5JQF0,0767851013,5.0,1390867200
A3W4H9XNPFHHDD,0767851013,5.0,990921600
A1QD9WUS13NA7F,0767851013,5.0,1372464000
ATA9L747CJ622,0767851013,3.0,1049414400
A2JAEJYUPT7NOG,0767851013,5.0,1355097600
A2YD6PJ7PVZWAE,0767851013,5.0,971740800
A2SRZQU1SZG4RR,0767851013,5.0,1155772800
A1UASR08LO360P,0767851013,5.0,1395964800
A2GA2SO3YK6CXI,0767851013,5.0,1179705600
A23HLET8WYJ7UA,0767851013,5.0,1308182400
AD00OAWDKV3KL,0767851013,5.0,1189555200
A59TM6OC16NXM,0767851013,5.0,1121299200
